2025-10-04 15:35:29,151 |     INFO |             __init__:  60 | === Starting PDF Processing Run: 20251004_153529_150 ===
2025-10-04 15:35:29,152 |     INFO |        log_input_pdf:  67 | Input PDF saved: /Users/ashishrajshekhar/codex_code_glyph/runs/20251004_153529_150/input.pdf (106016 bytes)
2025-10-04 15:35:29,152 |     INFO |   log_mode_selection:  76 | Processing mode selected: overlay
2025-10-04 15:35:29,152 |     INFO |         log_mappings:  81 | Word mappings to apply: 1 total
2025-10-04 15:35:29,152 |     INFO |         log_mappings:  83 |   'Tyler,' → 'Austin,'
2025-10-04 15:35:29,152 |     INFO |         log_mappings:  81 | Word mappings to apply: 1 total
2025-10-04 15:35:29,153 |     INFO |         log_mappings:  83 |   'Tyler,' → 'Austin,'
2025-10-04 15:35:29,153 |     INFO | log_pattern_building:  99 | Building regex pattern for 2 words (ignore_case=True)
2025-10-04 15:35:29,153 |    DEBUG | log_pattern_building: 100 | Words to match: ['Tyler,', 'Tyler ,']
2025-10-04 15:35:29,154 |    DEBUG | log_pattern_building: 101 | Compiled pattern: Tyler\ ,|Tyler,
2025-10-04 15:35:29,184 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 0: ''
2025-10-04 15:35:29,185 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 1: ''
2025-10-04 15:35:29,185 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 2: ''
2025-10-04 15:35:29,185 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 3: ''
2025-10-04 15:35:29,185 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 4: ''
2025-10-04 15:35:29,186 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 5: ''
2025-10-04 15:35:29,186 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 6: ''
2025-10-04 15:35:29,186 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 7: ''
2025-10-04 15:35:29,186 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 8: ''
2025-10-04 15:35:29,186 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 9: ''
2025-10-04 15:35:29,187 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 10: ''
2025-10-04 15:35:29,187 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 11: ''
2025-10-04 15:35:29,187 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 12: ''
2025-10-04 15:35:29,187 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 13: ''
2025-10-04 15:35:29,187 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 14: ''
2025-10-04 15:35:29,188 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 15: ''
2025-10-04 15:35:29,188 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 16: ''
2025-10-04 15:35:29,188 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 17: ''
2025-10-04 15:35:29,188 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 18: ''
2025-10-04 15:35:29,188 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 19: ''
2025-10-04 15:35:29,189 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 20: ''
2025-10-04 15:35:29,189 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 21: ''
2025-10-04 15:35:29,189 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 22: ''
