2025-10-04 12:20:11,087 |     INFO |             __init__:  60 | === Starting PDF Processing Run: 20251004_122011_080 ===
2025-10-04 12:20:11,097 |     INFO |            remap_pdf:  82 | Starting PDF remapping with 6 mappings in overlay mode
2025-10-04 12:20:11,098 |     INFO |        log_input_pdf:  67 | Input PDF saved: /Users/ashishrajshekhar/codex_code_glyph/runs/20251004_122011_080/input.pdf (124349 bytes)
2025-10-04 12:20:11,098 |     INFO |   log_mode_selection:  76 | Processing mode selected: overlay
2025-10-04 12:20:11,098 |     INFO |         log_mappings:  81 | Word mappings to apply: 6 total
2025-10-04 12:20:11,098 |     INFO |         log_mappings:  83 |   '10' → '11'
2025-10-04 12:20:11,098 |     INFO |         log_mappings:  83 |   '−10' → '--11'
2025-10-04 12:20:11,098 |     INFO |         log_mappings:  83 |   '1000' → '100'
2025-10-04 12:20:11,098 |     INFO |         log_mappings:  83 |   '∈[0,' → '∈[-1,'
2025-10-04 12:20:11,098 |     INFO |         log_mappings:  83 |   'not' → 'doo'
2025-10-04 12:20:11,098 |     INFO |         log_mappings:  83 |   'decrease.' → 'increase'
2025-10-04 12:20:11,098 |     INFO |         log_mappings:  81 | Word mappings to apply: 6 total
2025-10-04 12:20:11,098 |     INFO |         log_mappings:  83 |   '10' → '11'
2025-10-04 12:20:11,098 |     INFO |         log_mappings:  83 |   '−10' → '--11'
2025-10-04 12:20:11,098 |     INFO |         log_mappings:  83 |   '1000' → '100'
2025-10-04 12:20:11,098 |     INFO |         log_mappings:  83 |   '∈[0,' → '∈[-1,'
2025-10-04 12:20:11,098 |     INFO |         log_mappings:  83 |   'not' → 'doo'
2025-10-04 12:20:11,098 |     INFO |         log_mappings:  83 |   'decrease.' → 'increase'
2025-10-04 12:20:11,098 |     INFO | _apply_overlay_mode_mapping: 286 | Using PyMuPDF for overlay mode processing
2025-10-04 12:20:11,099 |     INFO | process_pdf_with_pymupdf: 367 | Processing PDF with PyMuPDF in overlay mode
2025-10-04 12:20:11,099 |     INFO | process_pdf_with_pymupdf: 368 | Pattern: decrease\.|1000|∈\[0,|−10|not|10
2025-10-04 12:20:11,110 |    DEBUG |         replace_func: 218 | Replacing '10' with '11'
2025-10-04 12:20:11,110 |    DEBUG |         replace_func: 218 | Replacing '10' with '11'
2025-10-04 12:20:11,116 |     INFO | _process_page_overlay: 147 | Page 1: 'f(x) = 10 + x2 −10 cos(2πx),' → 'f(x) = 11 + x2 −11 cos(2πx),' at (214.06900024414062, 320.6227722167969, 345.4156188964844, 336.8284912109375)
