2025-09-28 10:32:00,291 |     INFO |             __init__:  60 | === Starting PDF Processing Run: 20250928_103200_291 ===
2025-09-28 10:32:00,292 |    DEBUG |     process_tj_array:  45 | TJ Array - Combined text: '=0'
2025-09-28 10:32:00,292 |    DEBUG |     process_tj_array:  45 | TJ Array - Combined text: '9:Will'
2025-09-28 10:32:00,292 |    DEBUG | _find_cross_array_matches: 118 | Cross-array window 0: '=0 9:Will'
2025-09-28 10:32:00,292 |    DEBUG | _find_split_decimal_patterns: 174 | Found split decimal: '=0 9:' → '0.9:'
2025-09-28 10:32:00,292 |    DEBUG | _find_split_decimal_patterns: 174 | Found split decimal: '=0 9:' → '0.9:'
2025-09-28 10:32:00,292 |     INFO | _find_cross_array_matches: 142 | Cross-array match: '0.9:' → '9.0:' in window 0
2025-09-28 10:32:00,292 |     INFO | _find_cross_array_matches: 142 | Cross-array match: '0.9:' → '9.0:' in window 0
2025-09-28 10:32:00,292 |    DEBUG | _apply_decimal_cross_array_replacement: 294 | Applied decimal cross-array replacement: 0.9: → 9.0:
2025-09-28 10:32:00,292 |    DEBUG |     process_tj_array:  45 | TJ Array - Combined text: 'IfWh=1'
2025-09-28 10:32:00,292 |    DEBUG |     process_tj_array:  45 | TJ Array - Combined text: '2:Willgradients'
2025-09-28 10:32:00,292 |    DEBUG | _find_cross_array_matches: 118 | Cross-array window 0: 'IfWh=1 2:Willgradients'
2025-09-28 10:32:00,292 |    DEBUG | _find_split_decimal_patterns: 174 | Found split decimal: '=1 2:' → '1.2:'
2025-09-28 10:32:00,292 |    DEBUG | _find_split_decimal_patterns: 174 | Found split decimal: '=1 2:' → '1.2:'
2025-09-28 10:32:00,292 |     INFO | _find_cross_array_matches: 142 | Cross-array match: '1.2:' → '0.2:' in window 0
2025-09-28 10:32:00,292 |     INFO | _find_cross_array_matches: 142 | Cross-array match: '1.2:' → '0.2:' in window 0
2025-09-28 10:32:00,292 |    DEBUG | _apply_decimal_cross_array_replacement: 294 | Applied decimal cross-array replacement: 1.2: → 0.2:
2025-09-28 10:32:00,292 |    DEBUG | _apply_decimal_cross_array_replacement: 294 | Applied decimal cross-array replacement: 1.2: → 0.2:
2025-09-28 10:32:00,293 |    DEBUG |     process_tj_array:  45 | TJ Array - Combined text: 'value0'
2025-09-28 10:32:00,293 |    DEBUG |     process_tj_array:  45 | TJ Array - Combined text: '.'
2025-09-28 10:32:00,293 |    DEBUG |     process_tj_array:  45 | TJ Array - Combined text: '5percent'
2025-09-28 10:32:00,293 |    DEBUG | _find_cross_array_matches: 118 | Cross-array window 0: 'value0 . 5percent'
2025-09-28 10:32:00,293 |    DEBUG | _find_cross_array_matches: 118 | Cross-array window 1: '. 5percent'
2025-09-28 10:32:00,293 |    DEBUG |     process_tj_array:  45 | TJ Array - Combined text: 'simpletext'
2025-09-28 10:32:00,293 |    DEBUG |     process_tj_array:  45 | TJ Array - Combined text: 'nonumbers'
2025-09-28 10:32:00,293 |    DEBUG | _find_cross_array_matches: 118 | Cross-array window 0: 'simpletext nonumbers'
2025-09-28 10:32:00,293 |    DEBUG |     process_tj_array:  45 | TJ Array - Combined text: 'Thevalue0.9:shows'
2025-09-28 10:32:00,293 |     INFO |     process_tj_array:  52 | TJ Array - Applied 1 replacements
2025-09-28 10:32:00,293 |    DEBUG |     process_tj_array:  45 | TJ Array - Combined text: '=0'
2025-09-28 10:32:00,293 |    DEBUG |     process_tj_array:  45 | TJ Array - Combined text: '9:Willgradientsvanish'
2025-09-28 10:32:00,293 |    DEBUG | _find_cross_array_matches: 118 | Cross-array window 0: '=0 9:Willgradientsvanish'
2025-09-28 10:32:00,293 |    DEBUG | _find_split_decimal_patterns: 174 | Found split decimal: '=0 9:' → '0.9:'
2025-09-28 10:32:00,293 |    DEBUG | _find_split_decimal_patterns: 174 | Found split decimal: '=0 9:' → '0.9:'
2025-09-28 10:32:00,293 |     INFO | _find_cross_array_matches: 142 | Cross-array match: '0.9:' → '9.0:' in window 0
2025-09-28 10:32:00,293 |     INFO | _find_cross_array_matches: 142 | Cross-array match: '0.9:' → '9.0:' in window 0
2025-09-28 10:32:00,293 |    DEBUG | _apply_decimal_cross_array_replacement: 294 | Applied decimal cross-array replacement: 0.9: → 9.0:
2025-09-28 10:32:00,293 |    DEBUG |     process_tj_array:  45 | TJ Array - Combined text: '=1'
2025-09-28 10:32:00,293 |    DEBUG |     process_tj_array:  45 | TJ Array - Combined text: '2:Willgradientsvanish'
2025-09-28 10:32:00,293 |    DEBUG | _find_cross_array_matches: 118 | Cross-array window 0: '=1 2:Willgradientsvanish'
2025-09-28 10:32:00,293 |    DEBUG | _find_split_decimal_patterns: 174 | Found split decimal: '=1 2:' → '1.2:'
2025-09-28 10:32:00,293 |    DEBUG | _find_split_decimal_patterns: 174 | Found split decimal: '=1 2:' → '1.2:'
2025-09-28 10:32:00,293 |     INFO | _find_cross_array_matches: 142 | Cross-array match: '1.2:' → '0.2:' in window 0
2025-09-28 10:32:00,293 |     INFO | _find_cross_array_matches: 142 | Cross-array match: '1.2:' → '0.2:' in window 0
2025-09-28 10:32:00,293 |    DEBUG | _apply_decimal_cross_array_replacement: 294 | Applied decimal cross-array replacement: 1.2: → 0.2:
2025-09-28 10:32:00,293 |    DEBUG | _apply_decimal_cross_array_replacement: 294 | Applied decimal cross-array replacement: 1.2: → 0.2:
